year,st,stateno,state,state_fips,state_icpsr,poptotal,popdensity,popfemale,pctpopfemale,popmale,pctpopmale,pctpopunder14,pctpop15to24,pctpop25to44,pctpop45to64,pctpopover65,pctpopover18,pctlatinx,pctwhite,pctblack,pctasian,pctpacific,pctamericanindian,evangelical_pop,nonwhite,foreign_born,pop_annual
1987,NC,33,North Carolina,37,47,6403700,131.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0.246943161,NA,6403693
1987,ND,34,North Dakota,38,36,661136,9.68631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,0.052662633,NA,661141
1987,OH,35,Ohio,39,24,10760090,263.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,0.124537267,NA,10760081
1987,OK,36,Oklahoma,40,53,3210122,47.3816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.200001,0.175166041,NA,3210124
1987,OR,37,Oregon,41,72,2700991,28.3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,0.08309219,NA,2700996
1987,PA,38,Pennsylvania,42,14,11810866,265.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.118242145,NA,11810869
1987,RI,39,Rhode Island,44,5,989604,939.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.0906303,NA,989605
1987,SC,40,South Carolina,45,48,3380506,113.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.400002,0.313158244,NA,3380507
1987,SD,41,South Dakota,46,37,696036,9.33447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,0.081676722,NA,696034
1987,TN,42,Tennessee,47,54,4782927,117.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.599998,0.17102091,NA,4782939
1987,TX,43,Texas,48,49,16621791,64.0169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.599998,0.377587527,NA,16621767
1987,UT,44,Utah,49,67,1678119,2.04638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0.082702622,NA,1678120
1987,VT,45,Vermont,50,6,540267,59.0266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.016531482,NA,540267
1987,VA,46,Virginia,51,40,5932268,148.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.299999,0.232639417,NA,5932273
1987,WA,47,Washington,53,73,4531901,68.2289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.120462492,NA,4531903
1987,WV,48,West Virginia,54,56,1857585,78.8533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,0.041964479,NA,1857583
1987,WI,49,Wisconsin,55,25,4777919,88.2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.079405606,NA,4777923
1987,WY,50,Wyoming,56,68,476965,5.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,0.084672958,NA,476966
1988,AL,1,Alabama,1,41,4023844,80.8945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.700001,0.26619333,NA,4023842
1988,AK,2,Alaska,2,81,541983,0.951545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.799999,0.25232473,NA,541984
1988,AZ,3,Arizona,4,61,3535183,30.7626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.274691075,NA,3535183
1988,AR,4,Arkansas,5,42,2342656,46.1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.400002,0.177306876,NA,2342655
1988,CA,5,California,6,71,28464249,181.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.409095407,NA,28464250
1988,CO,6,Colorado,8,62,3262281,31.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,0.187544763,NA,3262280
1988,CT,7,Connecticut,9,1,3271953,664.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4000001,0.152979836,NA,3271954
1988,DE,8,Delaware,10,11,647622,326.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0.202415124,NA,647621
1988,DC,8.5,District of Columbia,11,55,630432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630432
1988,FL,9,Florida,12,43,12306395,228.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,0.259888679,NA,12306400
1988,GA,10,Georgia,13,44,6316142,109.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,0.29538995,NA,6316139
1988,HI,11,Hawaii,15,82,1079828,170.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8000002,0.67990464,NA,1079827
1988,ID,12,Idaho,16,63,985664,12.1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.799999,0.07375659,NA,985661
1988,IL,13,Illinois,17,21,11390183,208.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.244929582,NA,11390186
1988,IN,14,Indiana,18,22,5491735,153.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,0.101780593,NA,5491733
1988,IA,15,Iowa,19,31,2768388,153.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.037890535,NA,2768393
1988,KS,16,Kansas,20,32,2461996,30.5061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,0.111106008,NA,2461995
1988,KY,17,Kentucky,21,51,3679999,93.9975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.799999,0.082464673,NA,3680002
1988,LA,18,Louisiana,22,45,4288863,98.1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.700001,0.337748885,NA,4288859
1988,ME,19,Maine,23,2,1203840,38.9715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.018718438,NA,1203840
1988,MD,20,Maryland,24,52,4657904,467.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,0.295556664,NA,4657903
1988,MA,21,Massachusetts,25,3,5979982,752.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.111382611,NA,5979983
1988,MI,22,Michigan,26,23,9217998,162.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.17196551,NA,9218002
1988,MN,23,Minnesota,27,33,4296166,54.3203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0.057446696,NA,4296163
1988,MS,24,Mississippi,28,46,2580352,55.3958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.200001,0.36643526,NA,2580349
1988,MO,25,Missouri,29,34,5081736,74.5126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,0.128810897,NA,5081737
1988,MT,26,Montana,30,64,800202,5.52934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,0.077036247,NA,800200
1988,NE,27,Nebraska,31,35,1571477,20.9458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,0.070824951,NA,1571477
1988,NV,28,Nevada,32,65,1075022,9.64327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,0.202301398,NA,1075023
1988,NH,29,New Hampshire,33,4,1082577,120.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.024914127,NA,1082576
1988,NJ,30,New Jersey,34,12,7712333,1026.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8000002,0.249186203,NA,7712333
1988,NM,31,New Mexico,35,66,1490337,12.4123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.700001,0.487811416,NA,1490336
1988,NY,32,New York,36,13,17941309,374.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.295555592,NA,17941309
1988,NC,33,North Carolina,37,47,6480594,132.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0.247816846,NA,6480591
1988,ND,34,North Dakota,38,36,655331,9.62857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,0.054311451,NA,655330
1988,OH,35,Ohio,39,24,10798552,264.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,0.125991195,NA,10798554
1988,OK,36,Oklahoma,40,53,3167057,47.1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.200001,0.18040669,NA,3167064
1988,OR,37,Oregon,41,72,2741297,28.7678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,0.086163811,NA,2741297
1988,PA,38,Pennsylvania,42,14,11845752,266.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.119900808,NA,11845755
1988,RI,39,Rhode Island,44,5,996408,946.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.094024099,NA,996407
1988,SC,40,South Carolina,45,48,3412096,114.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.400002,0.313388616,NA,3412097
1988,SD,41,South Dakota,46,37,698165,9.38714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,0.083275072,NA,698160
1988,TN,42,Tennessee,47,54,4822437,118.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.599998,0.172325805,NA,4822438
1988,TX,43,Texas,48,49,16667022,64.2458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.599998,0.383165479,NA,16667040
1988,UT,44,Utah,49,67,1689372,2.05856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0.08423505,NA,1689372
1988,VT,45,Vermont,50,6,549763,60.1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.017961819,NA,549763
1988,VA,46,Virginia,51,40,6036909,151.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.299999,0.235181376,NA,6036908
1988,WA,47,Washington,53,73,4639893,69.8212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.124550432,NA,4639894
1988,WV,48,West Virginia,54,56,1830215,77.9393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,0.041406557,NA,1830213
1988,WI,49,Wisconsin,55,25,4822388,89.1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.081894651,NA,4822391
1988,WY,50,Wyoming,56,68,465101,4.92783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,0.086260214,NA,465103
1989,AL,1,Alabama,1,41,4030222,79.4746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.700001,0.266787082,NA,4030219
1989,AK,2,Alaska,2,81,547159,0.960323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.799999,0.257314444,NA,547160
1989,AZ,3,Arizona,4,61,3622185,31.9352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.279132515,NA,3622184
1989,AR,4,Arkansas,5,42,2346358,45.1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.400002,0.177427962,NA,2346354
1989,CA,5,California,6,71,29218164,180.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.418868154,NA,29218165
1989,CO,6,Colorado,8,62,3275818,31.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,0.189984128,NA,3275815
1989,CT,7,Connecticut,9,1,3283403,675.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4000001,0.157494366,NA,3283404
1989,DE,8,Delaware,10,11,658273,332.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0.204258353,NA,658274
1989,DC,8.5,District of Columbia,11,55,624168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624168
1989,FL,9,Florida,12,43,12637715,233.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,0.263866752,NA,12637718
1989,GA,10,Georgia,13,44,6411099,110.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,0.297124773,NA,6411117
1989,HI,11,Hawaii,15,82,1094588,170.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8000002,0.682905912,NA,1094588
1989,ID,12,Idaho,16,63,994416,12.0227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.799999,0.075180084,NA,994422
1989,IL,13,Illinois,17,21,11409782,204.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.248639971,NA,11409782
1989,IN,14,Indiana,18,22,5523693,153.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,0.103058293,NA,5523679
1989,IA,15,Iowa,19,31,2770592,153.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.039481055,NA,2770590
1989,KS,16,Kansas,20,32,2472849,30.2371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,0.113405578,NA,2472838
1989,KY,17,Kentucky,21,51,3677306,92.7364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.799999,0.082789227,NA,3677318
1989,LA,18,Louisiana,22,45,4252894,94.6584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.700001,0.340097338,NA,4252896
1989,ME,19,Maine,23,2,1219961,39.4567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.019266393,NA,1219961
1989,MD,20,Maryland,24,52,4727301,477.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,0.30013454,NA,4727303
1989,MA,21,Massachusetts,25,3,6015478,768.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.115924023,NA,6015478
1989,MI,22,Michigan,26,23,9253295,162.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.174555823,NA,9253298
1989,MN,23,Minnesota,27,33,4338057,54.7113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0.060128629,NA,4338056
1989,MS,24,Mississippi,28,46,2574269,54.4232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.200001,0.367619276,NA,2574272
1989,MO,25,Missouri,29,34,5095830,73.8604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,0.129673272,NA,5095844
1989,MT,26,Montana,30,64,799636,5.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,0.080349997,NA,799634
1989,NE,27,Nebraska,31,35,1574864,20.5928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,0.073095873,NA,1574858
1989,NV,28,Nevada,32,65,1137382,10.4027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,0.207043976,NA,1137382
1989,NH,29,New Hampshire,33,4,1104522,122.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.026058823,NA,1104523
1989,NJ,30,New Jersey,34,12,7726089,1027.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8000002,0.254896194,NA,7726086
1989,NM,31,New Mexico,35,66,1503901,12.3876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.700001,0.49108842,NA,1503901
1989,NY,32,New York,36,13,17983086,375.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.301731795,NA,17983084
1989,NC,33,North Carolina,37,47,6565459,134.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0.248791009,NA,6565462
1989,ND,34,North Dakota,38,36,646351,9.32542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,0.055984519,NA,646351
1989,OH,35,Ohio,39,24,10829217,264.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,0.127505213,NA,10829216
1989,OK,36,Oklahoma,40,53,3150307,45.7969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.200001,0.185384125,NA,3150304
1989,OR,37,Oregon,41,72,2790575,29.0173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,0.089477248,NA,2790579
1989,PA,38,Pennsylvania,42,14,11865996,263.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.121385388,NA,11865992
1989,RI,39,Rhode Island,44,5,1000666,954.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.099105895,NA,1000666
1989,SC,40,South Carolina,45,48,3456775,114.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.400002,0.314041644,NA,3456777
1989,SD,41,South Dakota,46,37,696701,9.17649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,0.086406022,NA,696698
1989,TN,42,Tennessee,47,54,4854444,117.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.599998,0.173377424,NA,4854432
1989,TX,43,Texas,48,49,16806735,64.1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.599998,0.388389468,NA,16806729
1989,UT,44,Utah,49,67,1705864,2.07804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0.086095542,NA,1705865
1989,VT,45,Vermont,50,6,557707,60.2137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.018584229,NA,557708
1989,VA,46,Virginia,51,40,6120246,153.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.299999,0.237619117,NA,6120246
1989,WA,47,Washington,53,73,4746316,71.2934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.128486514,NA,4746315
1989,WV,48,West Virginia,54,56,1806568,75.0727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,0.04160985,NA,1806570
1989,WI,49,Wisconsin,55,25,4856574,89.1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.084975295,NA,4856568
1989,WY,50,Wyoming,56,68,458374,4.71179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,0.087489083,NA,458373
1990,AL,1,Alabama,1,41,4040389,79.6916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.700001,0.267216086,NA,4050055
1990,AK,2,Alaska,2,81,550043,0.96559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.799999,0.25994727,NA,553290
1990,AZ,3,Arizona,4,61,3665339,32.3144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,0.282467395,NA,3684097
1990,AR,4,Arkansas,5,42,2350624,45.2594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.400002,0.177657172,NA,2356586
1990,CA,5,California,6,71,29811427,190.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.427323908,NA,29959515
1990,CO,6,Colorado,8,62,3294473,31.7445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,0.191663936,NA,3307618
1990,CT,7,Connecticut,9,1,3287116,676.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4000001,0.161281407,NA,3291967
1990,DE,8,Delaware,10,11,666168,331.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0.206624627,NA,669567
1990,DC,8.5,District of Columbia,11,55,606900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605321
1990,FL,9,Florida,12,43,12938071,239.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,0.267147869,NA,13033307
1990,GA,10,Georgia,13,44,6478149,111.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,0.29837358,NA,6512602
1990,HI,11,Hawaii,15,82,1108229,172.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8000002,0.685392618,NA,1113491
1990,ID,12,Idaho,16,63,1006734,12.1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.799999,0.07735154,NA,1012384
1990,IL,13,Illinois,17,21,11430602,205.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.251483768,NA,11453316
1990,IN,14,Indiana,18,22,5544156,153.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,0.103996575,NA,5557798
1990,IA,15,Iowa,19,31,2776831,153.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.040373426,NA,2781018
1990,KS,16,Kansas,20,32,2477588,30.2982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,0.115514524,NA,2481349
1990,KY,17,Kentucky,21,51,3686892,92.9382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.799999,0.083233796,NA,3694048
1990,LA,18,Louisiana,22,45,4221826,93.9239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.700001,0.341960907,NA,4221532
1990,ME,19,Maine,23,2,1227928,39.7154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.019744299,NA,1231719
1990,MD,20,Maryland,24,52,4780753,483.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,0.303893328,NA,4799770
1990,MA,21,Massachusetts,25,3,6016425,768.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.119351394,NA,6022639
1990,MI,22,Michigan,26,23,9295287,163.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.176558152,NA,9311319
1990,MN,23,Minnesota,27,33,4375665,55.1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0.062199268,NA,4389857
1990,MS,24,Mississippi,28,46,2575475,54.4021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.200001,0.368970871,NA,2578897
1990,MO,25,Missouri,29,34,5116901,74.1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,0.130321085,NA,5128880
1990,MT,26,Montana,30,64,799065,5.48813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,0.081306636,NA,800204
1990,NE,27,Nebraska,31,35,1578417,20.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,0.074252851,NA,1581660
1990,NV,28,Nevada,32,65,1201675,10.9974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,0.21199584,NA,1220695
1990,NH,29,New Hampshire,33,4,1109252,122.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999,0.026228134,NA,1112384
1990,NJ,30,New Jersey,34,12,7747750,1027.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8000002,0.260959089,NA,7762963
1990,NM,31,New Mexico,35,66,1515069,12.4782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.700001,0.493692398,NA,1521574
