year,st,stateno,state,state_fips,state_icpsr,exp_public_welfare,welfare_spending_percap,unemployment,statemin,employed,unemployed,afdc_case,afdc_rep,afdccases_childonly,marginallyfoodinsecure,foodinsecure,verylowfoodsecure,foodstamp_case,foodstamp_rep,nslp_free,nslp_reduced,nslp_total,sbp_free,sbp_reduced,sbp_total,povrate,ssirecipients_aged,ssirecipients_blind,ssirecipients_disabled,ssirecipients_total,ssistate,ssitotal,stateeitcrate,wicparticipation,workerscompensation,apwpi,apwpia,apwspt,ig_welf,policypriorityscore,pro_welfare,anti_welfare,neutral_welfare,lowincchildren_number,mothersaid,adc,aidperm,blind,oldagea,timelim,afdc_up,medicaid_stateadoption,x_chip_children,x_chip_infants,x_chip_pregnantwomen,x_chip_pregntwomen_prebba,z_ssi_afdc_families_payments,z_ssi_blind_payments,z_ssi_blind_payments_post1965,z_ssi_disabled_payments,z_ssi_disabled_payments_post1965,z_ssi_ga_payments_per_case,z_ssi_ga_payments_per_recipient,z_ssi_old_age_payments,z_ssi_old_age_payments_post1965,z_tanf_initialelig,z_tanf_maxpayment,z_tanf_paymentsperfamily
1979,CO,6,Colorado,8,62,NA,122.0599976,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01495632,NA,385.709,NA,NA,0.110657444,0.597835875,0.29150668,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,623.098,NA,NA,NA,NA,NA,132.583,NA,NA,NA,NA,NA
1979,CT,7,Connecticut,9,1,NA,183.8800049,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01866071,NA,594.364,NA,NA,0.121328674,0.578508183,0.300163144,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,815.674,NA,NA,NA,NA,NA,209.951,NA,NA,NA,NA,NA
1979,DE,8,Delaware,10,11,NA,142.0399933,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155245,NA,84.588,NA,NA,0.153167022,0.5689119,0.277921077,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,647.209,NA,NA,NA,NA,NA,216.57,NA,NA,NA,NA,NA
1979,DC,8.5,District of Columbia,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,FL,9,Florida,12,43,NA,65.87999725,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00851604,NA,676.963,NA,NA,0.152118399,0.594536946,0.253344655,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,543.275,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,GA,10,Georgia,13,44,NA,112.2200012,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01534168,NA,611.093,NA,NA,0.188919659,0.540728377,0.270351964,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,394.178,NA,NA,NA,NA,NA,169.474,NA,NA,NA,NA,NA
1979,HI,11,Hawaii,15,82,NA,233.9799957,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231632,NA,220.555,NA,NA,0.119443979,0.614115554,0.266440468,,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,926.103,NA,NA,NA,NA,NA,372.399,NA,NA,NA,NA,NA
1979,ID,12,Idaho,16,63,NA,101.5199966,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01390795,NA,98.35,NA,NA,0.137264835,0.645145293,0.217589872,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,775.587,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,IL,13,Illinois,17,21,NA,202.3099976,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02112761,NA,2329.104,NA,NA,0.153529169,0.556636904,0.289833927,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,736.098,NA,NA,NA,NA,NA,354.041,NA,NA,NA,NA,NA
1979,IN,14,Indiana,18,22,NA,86.88999939,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01243629,NA,566.658,NA,NA,0.149648112,0.601941943,0.248409944,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,531.465,NA,NA,NA,NA,NA,46.852,NA,NA,NA,NA,NA
1979,IA,15,Iowa,19,31,NA,139.7700043,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01720738,NA,438.897,NA,NA,0.116558097,0.614515683,0.26892622,,1,1,0,1,1,0,1,1,NA,NA,NA,NA,834.933,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,KS,16,Kansas,20,32,NA,132.25,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01568647,NA,319.352,NA,NA,0.128365395,0.622944119,0.248690486,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,714.022,NA,NA,NA,NA,NA,357.201,NA,NA,NA,NA,NA
1979,KY,17,Kentucky,21,51,NA,142.5500031,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204792,NA,529.85,NA,NA,0.147778298,0.577967329,0.274254373,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,531.087,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,LA,18,Louisiana,22,45,NA,130.9400024,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01810296,NA,547.313,NA,NA,0.225609644,0.50566272,0.268727636,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,431.952,NA,NA,NA,NA,NA,208.845,NA,NA,NA,NA,NA
1979,ME,19,Maine,23,2,NA,199.9600067,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02777067,NA,224.326,NA,NA,0.122205273,0.626732763,0.251061964,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,613.381,NA,NA,NA,NA,NA,68.5843,NA,NA,NA,NA,NA
1979,MD,20,Maryland,24,52,NA,154.4499969,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01568229,NA,652.753,NA,NA,0.160436461,0.545543751,0.294019788,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,619.972,NA,NA,NA,NA,NA,317.798,NA,NA,NA,NA,NA
1979,MA,21,Massachusetts,25,3,NA,292.230011,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03053933,NA,1580.205,NA,NA,0.111187795,0.584964095,0.303848111,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,943.972,NA,NA,NA,NA,NA,491.639,NA,NA,NA,NA,NA
1979,MI,22,Michigan,26,23,NA,257.0499878,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02791199,NA,2362.728,NA,NA,0.143320975,0.599170387,0.257508638,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1035.1,NA,NA,NA,NA,NA,444.544,NA,NA,NA,NA,NA
1979,MN,23,Minnesota,27,33,NA,185.6000061,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02652505,NA,942.971,NA,NA,0.131963264,0.613418442,0.254618294,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,863.275,NA,NA,NA,NA,NA,354.97,NA,NA,NA,NA,NA
1979,MS,24,Mississippi,28,46,NA,140.2400055,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02307216,NA,359.321,NA,NA,0.22399261,0.511116162,0.264891228,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,259.388,NA,NA,NA,NA,NA,38.1017,NA,NA,NA,NA,NA
1979,MO,25,Missouri,29,34,NA,112.2799988,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01390692,NA,559.52,NA,NA,0.15563594,0.581447425,0.262916635,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,589.335,NA,NA,NA,NA,NA,177.472,NA,NA,NA,NA,NA
1979,MT,26,Montana,30,64,NA,109.5400009,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01530219,NA,97.258,NA,NA,0.109997005,0.637308617,0.252694378,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,632.561,NA,NA,NA,NA,NA,158.492,NA,NA,NA,NA,NA
1979,NE,27,Nebraska,31,35,NA,114.6100006,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01328875,NA,177.329,NA,NA,0.129347833,0.624745806,0.245906361,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,696.173,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,NV,28,Nevada,32,65,NA,76.59999847,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00893782,NA,69.006,NA,NA,0.13058311,0.611639709,0.257777181,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,526.457,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,NH,29,New Hampshire,33,4,NA,112.9899979,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01777159,NA,135.079,NA,NA,0.11411989,0.636898975,0.248981135,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,664.107,NA,NA,NA,NA,NA,162.058,NA,NA,NA,NA,NA
1979,NJ,30,New Jersey,34,12,NA,178.8399963,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01913922,NA,1404.504,NA,NA,0.128995717,0.575039023,0.295965261,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,743.228,NA,NA,NA,NA,NA,304.656,NA,NA,NA,NA,NA
1979,NM,31,New Mexico,35,66,NA,109.3199997,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01544996,NA,145.674,NA,NA,0.130660104,0.616982215,0.252357681,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,511.913,NA,NA,NA,NA,NA,315.878,NA,NA,NA,NA,NA
1979,NY,32,New York,36,13,NA,256.3500061,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03231505,NA,5346.936,NA,NA,0.144178524,0.560432126,0.295389349,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,977.375,NA,NA,NA,NA,NA,428.985,NA,NA,NA,NA,NA
1979,NC,33,North Carolina,37,47,NA,110.5500031,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01855908,NA,771.703,NA,NA,0.176059443,0.569242882,0.254697675,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,524.145,NA,NA,NA,NA,NA,73.365,NA,NA,NA,NA,NA
1979,ND,34,North Dakota,38,36,NA,123.8099976,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01528279,NA,83.445,NA,NA,0.139360555,0.638145837,0.222493608,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,660.68,NA,NA,NA,NA,NA,128.415,NA,NA,NA,NA,NA
1979,OH,35,Ohio,39,24,NA,124.5599976,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01739471,NA,1628.239,NA,NA,0.141872409,0.575901063,0.282226528,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,697.231,NA,NA,NA,NA,NA,268.144,NA,NA,NA,NA,NA
1979,OK,36,Oklahoma,40,53,NA,164.5800018,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02075586,NA,488.229,NA,NA,0.155447058,0.602079829,0.242473112,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,779.275,NA,NA,NA,NA,NA,44.2739,NA,NA,NA,NA,NA
1979,OR,37,Oregon,41,72,NA,174.8099976,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02062873,NA,469.567,NA,NA,0.125282801,0.60360372,0.271113478,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,933.665,NA,NA,NA,NA,NA,354.903,NA,NA,NA,NA,NA
1979,PA,38,Pennsylvania,42,14,NA,216.6799927,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02554101,NA,2637.361,NA,NA,0.139599558,0.594064692,0.26633575,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,744.17,NA,NA,NA,NA,NA,376.803,NA,NA,NA,NA,NA
1979,RI,39,Rhode Island,44,5,NA,267.7399902,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03209666,NA,252.792,NA,NA,0.120474043,0.584221345,0.295304612,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,660.207,NA,NA,NA,NA,NA,244.326,NA,NA,NA,NA,NA
1979,SC,40,South Carolina,45,48,NA,97.87999725,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01478421,NA,309.352,NA,NA,0.210453222,0.525792454,0.263754325,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,320.861,NA,NA,NA,NA,NA,159.703,NA,NA,NA,NA,NA
1979,SD,41,South Dakota,46,37,NA,125.5599976,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01654199,NA,89.586,NA,NA,0.131060702,0.638159298,0.230779999,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,570.901,NA,NA,NA,NA,NA,69.1377,NA,NA,NA,NA,NA
1979,TN,42,Tennessee,47,54,NA,116.2399979,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01675032,NA,549.097,NA,NA,0.167143653,0.562446813,0.270409534,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,360.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,TX,43,Texas,48,49,NA,98.79000092,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121767,NA,1410.954,NA,NA,0.15953399099999999,0.585505169,0.25496084,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,345.427,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,UT,44,Utah,49,67,NA,128.6600037,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01769057,NA,180.463,NA,NA,0.141923423,0.641468425,0.216608152,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,848.227,NA,NA,NA,NA,NA,327.178,NA,NA,NA,NA,NA
1979,VT,45,Vermont,50,6,NA,189.0899963,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02431951,NA,91.29,NA,NA,0.121265705,0.615844325,0.26288997,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,818.211,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1979,VA,46,Virginia,51,40,NA,110.1600037,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138384,NA,656.872,NA,NA,0.17022417,0.561527692,0.268248138,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,615.605,NA,NA,NA,NA,NA,256.864,NA,NA,NA,NA,NA
1979,WA,47,Washington,53,73,NA,143.2700043,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01471536,NA,555.509,NA,NA,0.122743635,0.595961935,0.281294431,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,977.971,NA,NA,NA,NA,NA,388.11,NA,NA,NA,NA,NA
1979,WV,48,West Virginia,54,56,NA,112.2699966,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01625208,NA,219.803,NA,NA,0.123288615,0.599851892,0.276859493,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,527.214,NA,NA,NA,NA,NA,51.2412,NA,NA,NA,NA,NA
1979,WI,49,Wisconsin,55,25,NA,228.3800049,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02817674,NA,1133.794,NA,NA,0.116436482,0.618619909,0.264943609,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,934.47,NA,NA,NA,NA,NA,262.843,NA,NA,NA,NA,NA
1979,WY,50,Wyoming,56,68,NA,77.45999908,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00867644,NA,37.494,NA,NA,0.128127388,0.634716512,0.2371561,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,666.789,NA,NA,NA,NA,NA,86.1578,NA,NA,NA,NA,NA
1980,AL,1,Alabama,1,41,NA,139.7100067,8.8,3.1,1521183,148106,62733,179602,NA,NA,NA,NA,193483,582863,NA,NA,NA,NA,NA,NA,21.2,NA,NA,NA,NA,0,238,0,NA,4897,0.01874085,NA,549.782,NA,NA,0.182193447,0.53030371,0.287502843,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,313.511,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1980,AK,2,Alaska,2,81,NA,286.9400024,9.5,3.6,169397,18008,6158,15135,NA,NA,NA,NA,9837,28693,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,235,473,0,NA,15220,0.01992297,NA,115.223,7,NA,0.131470555,0.645576799,0.222952646,,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,853.587,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1980,AZ,3,Arizona,4,61,NA,55.34999847,6.6,3.1,1146371,81630,18312,51245,NA,NA,NA,NA,65210,195560,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,0,238,0,NA,12021,0.00752697,NA,185.256,7,NA,0.159275357,0.610424698,0.230299944,,1,1,0,1,1,0,0,0,NA,NA,NA,NA,456.377,NA,NA,NA,NA,NA,276.328,NA,NA,NA,NA,NA
1980,AR,4,Arkansas,5,42,NA,139.5800018,7.6,2.55,922894,75386,29457,84958,NA,NA,NA,NA,102998,300829,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,0,238,0,NA,60845,0.01943585,NA,322.312,4,NA,0.147737531,0.608949551,0.243312918,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,412.574,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1980,CA,5,California,6,71,NA,319.9400024,6.8,3.1,10787673,791379,476146,1386871,NA,NA,NA,NA,542672,1492669,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,182,420,0,NA,367598,0.02542912,NA,6761.471,13,NA,0.13734819,0.575948472,0.286703337,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,1187.86,NA,NA,NA,NA,NA,409.569,NA,NA,NA,NA,NA
1980,CO,6,Colorado,8,62,NA,131.0800018,5.6,1.9,1405381,86267,27711,76821,NA,NA,NA,NA,61720,163415,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,55,293,0,NA,66252,0.01360185,NA,402.095,8,NA,0.111514713,0.59923872,0.289246566,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,604.731,NA,NA,NA,NA,NA,122.011,NA,NA,NA,NA,NA
1980,CT,7,Connecticut,9,1,NA,202.6100006,5.9,3.12,1496088,92202,47906,139078,NA,NA,NA,NA,64693,170002,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,102,340,0,NA,17522,0.01830449,NA,658.854,14,NA,0.130900526,0.572467681,0.296631793,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,796.316,NA,NA,NA,NA,NA,187.937,NA,NA,NA,NA,NA
1980,DE,8,Delaware,10,11,NA,165.8300018,7.7,2,262384,21571,11635,32264,NA,NA,NA,NA,41716,102564,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,0,238,0,NA,8694,0.01622495,NA,98.27,4,NA,0.152944114,0.571851781,0.275204104,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,572.892,NA,NA,NA,NA,NA,198.346,NA,NA,NA,NA,NA
1980,DC,8.5,District of Columbia,11,55,NA,NA,NA,3.1,298261,23736,30662,85202,NA,NA,NA,NA,19673,51612,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,15,253,0,NA,2031,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,FL,9,Florida,12,43,NA,72.33000183,6,3.1,4014765,259581,93522,256179,NA,NA,NA,NA,340307,911953,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,NA,0,238,0,NA,65505,0.00825418,NA,760.759,25,NA,0.15224223,0.590130691,0.25762708,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,482.062,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1980,GA,10,Georgia,13,44,NA,128.5399933,6.4,1.25,2373390,160196,84616,221419,NA,NA,NA,NA,210035,627134,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,0,238,0,NA,14159,0.01594305,NA,707.084,10,NA,0.175443904,0.570503156,0.254052941,,NA,1,1,1,1,0,0,1,NA,NA,NA,NA,411.311,NA,NA,NA,NA,NA,125.562,NA,NA,NA,NA,NA
1980,HI,11,Hawaii,15,82,NA,241.9600067,5,3.1,416797,22051,19441,60091,NA,NA,NA,NA,39553,102221,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,15,253,0,NA,9213,0.02158813,NA,231.881,NA,NA,0.124734504,0.600346321,0.274919175,,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,824.681,NA,NA,NA,NA,NA,361.931,NA,NA,NA,NA,NA
1980,ID,12,Idaho,16,63,NA,119.3899994,7.9,3.1,396448,32291,7781,20953,NA,NA,NA,NA,22184,60759,NA,NA,NA,NA,NA,NA,14.7,NA,NA,NA,NA,74,312,0,NA,3579,0.01492573,NA,116.382,4,NA,0.122463458,0.675704074,0.201832468,,1,1,1,1,1,0,0,1,NA,NA,NA,NA,584.774,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1980,IL,13,Illinois,17,21,NA,223.4199982,8.3,2.3,5101693,452846,213781,671780,NA,NA,NA,NA,337725,903184,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,0,238,0,NA,10440,0.02110571,NA,2543.065,12,NA,0.153396241,0.559085027,0.287518731,,1,1,1,1,1,0,1,1,NA,NA,NA,NA,669.986,NA,NA,NA,NA,NA,321.323,NA,NA,NA,NA,NA
1980,IN,14,Indiana,18,22,NA,104.6399994,9.6,3.1,2372211,253333,54955,156876,NA,NA,NA,NA,118792,352963,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,0,238,0,NA,28506,0.01348728,NA,662.617,7,NA,0.142027779,0.612974444,0.244997777,,1,1,0,1,1,0,0,1,NA,NA,NA,NA,513.801,NA,NA,NA,NA,NA,47.3892,NA,NA,NA,NA,NA
1980,IA,15,Iowa,19,31,NA,175.7200012,5.7,3.1,1348855,86301,37833,103694,NA,NA,NA,NA,54544,140916,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,0,238,0,NA,14018,0.02044201,NA,550.308,21,NA,0.110291907,0.62600349,0.263704603,,1,1,0,1,1,0,1,1,NA,NA,NA,NA,768.816,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
